4.75	0.00998967	9.80001	9.81
4.75833	0.0248864	9.78511	9.81
4.76667	0.046466	9.76353	9.81
4.775	0.0747282	9.73527	9.81
4.78333	0.109672	9.70032	9.81
4.79167	0.151297	9.6587	9.81
4.8	0.199599	9.6104	9.81
4.80833	0.254576	9.55542	9.81
4.81667	0.316223	9.49377	9.81
4.825	0.384531	9.42546	9.80999
4.83333	0.459491	9.3505	9.80999
4.84167	0.541089	9.2689	9.80999
4.85	0.629309	9.18068	9.80999
4.85833	0.724129	9.08586	9.80999
4.86667	0.825522	8.98446	9.80999
4.875	0.933455	8.87653	9.80998
4.88333	1.04789	8.76209	9.80998
4.89167	1.16877	8.6412	9.80998
4.9	1.29606	8.51391	9.80997
4.90833	1.42967	8.38029	9.80997
4.91667	1.56954	8.24042	9.80996
4.925	1.71558	8.09437	9.80995
4.93333	1.86769	7.94226	9.80995
4.94167	2.02575	7.78419	9.80994
4.95	2.18964	7.62029	9.80993
4.95833	2.35921	7.45071	9.80992
4.96667	2.5343	7.27561	9.8099
4.975	2.71473	7.09516	9.80989
4.98333	2.90031	6.90957	9.80988
4.99167	3.09081	6.71905	9.80986
5	3.28601	6.52384	9.80984
